,name,locus_tag,start,stop,strand,dist_ori,between_dnaA_ori,co-orient
299,NZ_CP091511.1,['LVJ82_RS12385'],2416093,2417631,1.0,688756.0,False,True
300,NZ_CP038499.1,['E4659_RS01020'],230087,231621,1.0,306539.0,True,True
301,NZ_CP038499.1,['E4659_RS01215'],271756,273288,1.0,348208.0,True,True
302,NZ_CP038499.1,['E4659_RS17215'],3798285,3799819,-1.0,1099939.0,True,True
303,NZ_CP038499.1,['E4659_RS17885'],3936448,3937987,-1.0,961771.0,True,True
304,NZ_CP038499.1,['E4659_RS20135'],4471469,4473010,-1.0,426748.0,True,True
305,NZ_CP038499.1,['E4659_RS21225'],4697053,4698578,-1.0,201180.0,True,True
306,NZ_CP038499.1,['E4659_RS22080'],4886816,4888358,-1.0,11400.0,True,True
307,NZ_CP087272.1,['LN739_RS02200'],451568,453108,1.0,421450.0,False,True
308,NZ_CP087272.1,['LN739_RS06565'],1295808,1297348,1.0,1265690.0,False,True
309,NZ_CP087272.1,['LN739_RS21950'],4376055,4377595,-1.0,1089083.0,False,True
310,NZ_CP087272.1,['LN739_RS23680'],4748395,4749935,-1.0,716743.0,False,True
311,NZ_CP087272.1,['LN739_RS25570'],5139770,5141310,-1.0,325368.0,False,True
312,NZ_CP087272.1,['LN739_RS25785'],5184901,5186441,-1.0,280237.0,False,True
313,NZ_CP087272.1,['LN739_RS26230'],5276772,5278312,-1.0,188366.0,False,True
314,NZ_CP087272.1,['LN739_RS26715'],5381219,5382759,-1.0,83919.0,False,True
315,NZ_CP087111.1,['LDL65_RS04150'],894292,895829,-1.0,1537840.0,False,True
316,NZ_CP087111.1,['LDL65_RS06605'],1412709,1414246,-1.0,1019423.0,False,True
317,NZ_CP087111.1,['LDL65_RS08210'],1739470,1741007,-1.0,692662.0,False,True
318,NZ_CP087111.1,['LDL65_RS11720'],2499675,2501212,1.0,66006.0,False,True
319,NZ_CP087111.1,['LDL65_RS14610'],3194548,3196085,1.0,760879.0,False,True
320,NZ_CP087111.1,['LDL65_RS20720'],4471252,4472789,1.0,2037583.0,False,True
321,NZ_CP084261.1,['LDZ26_RS18230'],1069404,1070936,-1.0,156841.0,False,True
322,NZ_CP091516.1,['LVJ84_RS03265'],538453,539993,1.0,762002.0,False,True
323,NZ_CP091516.1,['LVJ84_RS09110'],1553111,1554653,-1.0,624417.0,False,True
324,NZ_CP091516.1,['LVJ84_RS11675'],1979199,1980742,-1.0,198328.0,False,True
325,NZ_CP091516.1,['LVJ84_RS13510'],2269849,2271392,-1.0,92322.0,True,False
326,NZ_CP091519.1,['LVJ80_RS01760'],366553,368092,-1.0,6574.0,False,True
327,NZ_CP091519.1,['LVJ80_RS02855'],565475,567014,1.0,190809.0,True,True
328,NZ_CP091519.1,['LVJ80_RS04195'],829154,830693,1.0,454488.0,True,True
329,NZ_CP091519.1,['LVJ80_RS04470'],886281,887818,1.0,511615.0,False,True
330,NZ_CP091519.1,['LVJ80_RS14150'],2732191,2733728,-1.0,509753.0,False,True
331,NZ_CP091519.1,['LVJ80_RS14485'],2801332,2802869,-1.0,440612.0,False,True
332,NZ_CP084265.1,['LDZ27_RS01390'],307139,308673,1.0,272555.0,False,True
333,NZ_CP084265.1,['LDZ27_RS01995'],415827,417361,1.0,381243.0,False,True
334,NZ_CP084265.1,['LDZ27_RS02265'],473626,475160,1.0,439042.0,False,True
335,NZ_CP084265.1,['LDZ27_RS06010'],1278373,1279907,1.0,1243789.0,False,True
336,NZ_CP084260.1,['LDZ26_RS07740'],1641649,1643181,-1.0,1229852.0,False,True
337,NZ_CP084260.1,['LDZ26_RS11210'],2380797,2382329,-1.0,490704.0,False,True
338,NZ_CP084260.1,['LDZ26_RS11475'],2437900,2439432,-1.0,433601.0,False,True
339,NZ_CP084260.1,['LDZ26_RS12080'],2547870,2549402,-1.0,323631.0,False,True
340,NZ_CP095020.1,['MUW65_RS06985'],1471834,1473366,1.0,1567215.0,True,True
341,NZ_CP095022.1,['MUW67_RS06995'],1471704,1473236,1.0,1568607.0,True,True
342,NZ_CP095023.1,['MUW68_RS06990'],1473651,1475183,1.0,1582418.0,True,True
343,NZ_CP095021.1,['MUW66_RS06985'],1473060,1474592,1.0,1585114.0,True,True
344,NZ_CP084272.1,['LDZ21_RS18500'],1045469,1047001,-1.0,163923.0,True,True
345,NZ_CP084266.1,['LDZ27_RS19630'],1123402,1124936,-1.0,183273.0,True,True
346,NZ_CP084284.1,['LDZ23_RS19970'],1177955,1179487,-1.0,239912.0,False,True
347,NZ_CP084283.1,['LDZ23_RS08490'],1770278,1771810,-1.0,1145796.0,True,True
348,NZ_CP084283.1,['LDZ23_RS12135'],2544246,2545778,-1.0,371828.0,True,True
349,NZ_CP084283.1,['LDZ23_RS12410'],2600940,2602472,-1.0,315134.0,True,True
350,NZ_CP084283.1,['LDZ23_RS13010'],2708649,2710181,-1.0,207425.0,True,True
351,NZ_CP084271.1,['LDZ21_RS01220'],255259,256791,1.0,236764.0,False,True
352,NZ_CP084271.1,['LDZ21_RS01815'],362862,364394,1.0,344367.0,False,True
353,NZ_CP084271.1,['LDZ21_RS02080'],419328,420860,1.0,400833.0,False,True
354,NZ_CP084271.1,['LDZ21_RS05415'],1133936,1135468,1.0,1115441.0,False,True
355,NZ_CP095072.1,['MUN88_RS01310'],283596,285159,-1.0,942333.0,False,True
356,NZ_CP095072.1,['MUN88_RS02910'],609686,611249,-1.0,616243.0,False,True
357,NZ_CP095072.1,['MUN88_RS04525'],941178,942741,-1.0,284751.0,False,True
358,NZ_CP095072.1,['MUN88_RS05135'],1044303,1045866,-1.0,181626.0,False,True
359,NZ_CP095072.1,['MUN88_RS05195'],1050175,1051738,-1.0,175754.0,False,True
360,NZ_CP095072.1,['MUN88_RS05530'],1121833,1123396,-1.0,104096.0,False,True
361,NZ_CP095072.1,['MUN88_RS13495'],2872350,2873913,1.0,1644858.0,False,True
362,NZ_CP095086.1,['MUK77_RS02235'],458218,459760,1.0,504279.0,True,True
363,NZ_CP095086.1,['MUK77_RS06280'],1293734,1295276,1.0,1339795.0,True,True
364,NZ_CP095086.1,['MUK77_RS19345'],4013643,4015185,-1.0,1144637.0,True,True
365,NZ_CP095086.1,['MUK77_RS23260'],4850638,4852180,-1.0,307642.0,True,True
366,NZ_CP095086.1,['MUK77_RS23450'],4890800,4892342,-1.0,267480.0,True,True
367,NZ_CP095086.1,['MUK77_RS24075'],5031202,5032744,-1.0,127078.0,True,True
368,NZ_CP095086.1,['MUK77_RS24645'],5146969,5148511,-1.0,11311.0,True,True
369,NZ_CP095083.1,['MUK76_RS02375'],493631,495173,1.0,574931.0,True,True
370,NZ_CP095083.1,['MUK76_RS06550'],1334631,1336173,1.0,1415931.0,True,True
371,NZ_CP095083.1,['MUK76_RS20535'],4178967,4180509,-1.0,990842.0,True,True
372,NZ_CP095083.1,['MUK76_RS24060'],4925094,4926636,-1.0,244715.0,True,True
373,NZ_CP095083.1,['MUK76_RS24255'],4966188,4967730,-1.0,203621.0,True,True
374,NZ_CP095083.1,['MUK76_RS24860'],5100044,5101586,-1.0,69765.0,True,True
375,NZ_CP095083.1,['MUK76_RS25325'],5193577,5195119,-1.0,23768.0,True,False
376,NZ_CP095090.1,['MUW37_RS03505'],765964,767515,1.0,714320.0,False,True
377,NZ_CP095090.1,['MUW37_RS03985'],853718,855269,1.0,802074.0,False,True
378,NZ_CP095090.1,['MUW37_RS04590'],977928,979479,1.0,926284.0,False,True
379,NZ_CP095090.1,['MUW37_RS11075'],2315008,2316559,-1.0,274166.0,False,True
380,NZ_CP095090.1,['MUW37_RS11090'],2320160,2321711,-1.0,269014.0,False,True
381,NZ_CP095090.1,['MUW37_RS11340'],2364800,2366351,-1.0,224374.0,False,True
382,NZ_CP095043.1,['MUN76_RS03950'],852320,853843,-1.0,1318604.0,False,True
383,NZ_CP095043.1,['MUN76_RS06295'],1368161,1369684,-1.0,802763.0,False,True
384,NZ_CP095045.1,['MUN78_RS00095'],17271,18800,1.0,261491.0,False,True
385,NZ_CP095045.1,['MUN78_RS02705'],623954,625483,1.0,868174.0,False,True
386,NZ_CP095045.1,['MUN78_RS05660'],1216602,1218131,1.0,1460822.0,False,True
387,NZ_CP095044.1,['MUN77_RS02970'],644672,646201,1.0,775432.0,False,True
388,NZ_CP095044.1,['MUN77_RS06270'],1327153,1328682,1.0,1457913.0,False,True
389,NZ_CP095044.1,['MUN77_RS16750'],3635387,3636916,1.0,110236.0,False,True
390,NZ_CP095058.1,['MUN84_RS04980'],1008577,1010091,-1.0,1296722.0,False,True
391,NZ_CP095058.1,['MUN84_RS12180'],2458145,2459659,1.0,151332.0,False,True
392,NZ_CP095058.1,['MUN84_RS14485'],2917241,2918756,1.0,610428.0,False,True
393,NZ_CP095073.1,['MUN89_RS00870'],160139,161705,-1.0,233302.0,False,True
394,NZ_CP095073.1,['MUN89_RS01320'],233925,235491,-1.0,159516.0,False,True
395,NZ_CP095073.1,['MUN89_RS01380'],239970,241537,-1.0,153470.0,False,True
396,NZ_CP095073.1,['MUN89_RS01660'],293276,294842,-1.0,100165.0,False,True
397,NZ_CP095073.1,['MUN89_RS09360'],1835684,1837250,1.0,1440677.0,False,True
398,NZ_CP095073.1,['MUN89_RS17395'],3353118,3354685,-1.0,1280549.0,False,True
399,NZ_CP095073.1,['MUN89_RS21285'],4162858,4164424,-1.0,470810.0,False,True
400,NZ_CP095088.1,['MUK78_RS02365'],482456,483998,1.0,447619.0,False,True
401,NZ_CP095088.1,['MUK78_RS05825'],1198817,1200359,1.0,1163980.0,False,True
402,NZ_CP095088.1,['MUK78_RS18510'],3760918,3762460,-1.0,972304.0,False,True
403,NZ_CP095088.1,['MUK78_RS21400'],4375148,4376690,-1.0,358074.0,False,True
404,NZ_CP095088.1,['MUK78_RS21590'],4415443,4416985,-1.0,317779.0,False,True
405,NZ_CP095088.1,['MUK78_RS22170'],4539750,4541292,-1.0,193472.0,False,True
406,NZ_CP095088.1,['MUK78_RS22650'],4636106,4637648,-1.0,97116.0,False,True
407,NZ_CP095071.1,['MUN87_RS05505'],1109831,1111394,-1.0,1764520.0,False,True
408,NZ_CP095071.1,['MUN87_RS13825'],2976920,2978483,1.0,101006.0,False,True
409,NZ_CP095071.1,['MUN87_RS14115'],3040743,3042306,1.0,164829.0,False,True
410,NZ_CP095071.1,['MUN87_RS14175'],3046600,3048163,1.0,170686.0,False,True
411,NZ_CP095071.1,['MUN87_RS15085'],3222039,3223602,1.0,346125.0,False,True
412,NZ_CP095071.1,['MUN87_RS16635'],3549211,3550774,1.0,673297.0,False,True
413,NZ_CP095071.1,['MUN87_RS18290'],3897083,3898646,1.0,1021169.0,False,True
414,NZ_CP095046.1,['MUN79_RS04845'],979847,981361,-1.0,19423.0,True,True
415,NZ_CP095046.1,['MUN79_RS08305'],1671420,1672934,1.0,670636.0,False,True
416,NZ_CP095046.1,['MUN79_RS25315'],5154418,5155932,-1.0,1677307.0,False,True
417,NZ_CP095049.1,['MUN80_RS04360'],1025493,1027008,-1.0,191526.0,True,True
418,NZ_CP095049.1,['MUN80_RS07760'],1798615,1800130,1.0,580081.0,False,True
419,NZ_CP095049.1,['MUN80_RS23120'],5463417,5464932,-1.0,1855267.0,False,True
420,NZ_CP094054.1,['MPF85_RS00435'],93144,94649,1.0,91535.0,False,True
421,NZ_CP094054.1,['MPF85_RS05745'],1213985,1215490,-1.0,339785.0,False,True
422,NZ_CP094052.1,['MPF87_RS00470'],96540,98044,1.0,128620.0,True,True
423,NZ_CP094052.1,['MPF87_RS01835'],368312,369816,1.0,400392.0,True,True
424,NZ_CP094051.1,['MPG10_RS00510'],102872,104377,1.0,106766.0,True,True
425,NZ_CP094051.1,['MPG10_RS01820'],355124,356629,1.0,359018.0,True,True
426,NZ_CP095075.1,['MUO15_RS07565'],1440822,1442388,-1.0,1337916.0,True,True
427,NZ_CP095075.1,['MUO15_RS09575'],1841546,1843113,-1.0,937191.0,True,True
428,NZ_CP095075.1,['MUO15_RS11335'],2211988,2213555,-1.0,566749.0,True,True
429,NZ_CP095075.1,['MUO15_RS12955'],2511270,2512836,-1.0,267468.0,True,True
430,NZ_CP095075.1,['MUO15_RS13480'],2608101,2609668,-1.0,170636.0,True,True
431,NZ_CP095075.1,['MUO15_RS13540'],2614215,2615782,-1.0,164522.0,True,True
432,NZ_CP095075.1,['MUO15_RS13830'],2669017,2670584,-1.0,109720.0,True,True
433,NZ_CP095075.1,['MUO15_RS20315'],4037586,4039153,1.0,1257282.0,True,True
434,NZ_CP095091.1,['MUU69_RS00080'],18405,19942,1.0,16846.0,False,True
435,NZ_CP095091.1,['MUU69_RS02380'],488034,489571,1.0,486475.0,False,True
436,NZ_CP095091.1,['MUU69_RS02545'],520394,521931,1.0,518835.0,False,True
437,NZ_CP095091.1,['MUU69_RS15655'],3238792,3240329,-1.0,682662.0,False,True
438,NZ_CP095091.1,['MUU69_RS17930'],3717479,3719016,-1.0,203975.0,False,True
439,NZ_CP095091.1,['MUU69_RS18745'],3887185,3888722,-1.0,34269.0,False,True
440,NZ_CP095074.1,['MUO14_RS04285'],802565,804133,-1.0,1524420.0,False,True
441,NZ_CP095074.1,['MUO14_RS09430'],1888778,1890347,-1.0,438206.0,False,True
442,NZ_CP095074.1,['MUO14_RS11995'],2436679,2438247,1.0,108126.0,False,True
443,NZ_CP095074.1,['MUO14_RS12285'],2492483,2494052,1.0,163930.0,False,True
444,NZ_CP095074.1,['MUO14_RS12345'],2498423,2499992,1.0,169870.0,False,True
445,NZ_CP095074.1,['MUO14_RS13340'],2665947,2667516,1.0,337394.0,False,True
446,NZ_CP095074.1,['MUO14_RS14905'],2950775,2952343,1.0,622222.0,False,True
447,NZ_CP095074.1,['MUO14_RS17085'],3444271,3445840,1.0,1115718.0,False,True
448,NZ_CP095074.1,['MUO14_RS19660'],3977469,3979038,1.0,1648916.0,False,True
449,NZ_CP087266.1,['KXU59_RS00305'],62805,64350,1.0,93131.0,True,True
450,NZ_CP087266.1,['KXU59_RS01130'],232805,234350,1.0,263131.0,True,True
451,NZ_CP087266.1,['KXU59_RS02715'],551174,552719,1.0,581500.0,True,True
452,NZ_CP087266.1,['KXU59_RS04330'],880199,881744,1.0,910525.0,True,True
453,NZ_CP087266.1,['KXU59_RS20130'],4274198,4275743,-1.0,763174.0,True,True
454,NZ_CP087266.1,['KXU59_RS21275'],4506915,4508460,-1.0,530457.0,True,True
455,NZ_CP087266.1,['KXU59_RS22095'],4686486,4688031,-1.0,350886.0,True,True
456,NZ_CP087266.1,['KXU59_RS22955'],4863440,4864985,-1.0,173932.0,True,True
457,NZ_CP087266.1,['KXU59_RS23215'],4915917,4917462,-1.0,121455.0,True,True
458,NZ_CP087266.1,['KXU59_RS23550'],4991548,4993093,-1.0,45824.0,True,True
459,NZ_CP095121.1,['MUU71_RS02190'],449999,451539,1.0,422852.0,False,True
460,NZ_CP095121.1,['MUU71_RS05955'],1200973,1202513,1.0,1173826.0,False,True
461,NZ_CP095121.1,['MUU71_RS20170'],4137648,4139188,-1.0,1124602.0,False,True
462,NZ_CP095121.1,['MUU71_RS21870'],4504000,4505540,-1.0,758250.0,False,True
463,NZ_CP095121.1,['MUU71_RS23630'],4884163,4885703,-1.0,378087.0,False,True
464,NZ_CP095121.1,['MUU71_RS23845'],4929293,4930833,-1.0,332957.0,False,True
465,NZ_CP095121.1,['MUU71_RS24415'],5051442,5052982,-1.0,210808.0,False,True
466,NZ_CP095121.1,['MUU71_RS25085'],5184583,5186123,-1.0,77667.0,False,True
467,NZ_CP095053.1,['MUN82_RS02780'],659976,661491,1.0,1498532.0,True,True
468,NZ_CP095053.1,['MUN82_RS15145'],3612114,3613629,-1.0,688339.0,True,True
469,NZ_CP095053.1,['MUN82_RS18345'],4380340,4381855,1.0,78372.0,True,True
470,NZ_CP095061.1,['MUN86_RS00125'],26051,27563,1.0,67718.0,True,False
471,NZ_CP095061.1,['MUN86_RS02600'],593170,594683,1.0,499401.0,False,True
472,NZ_CP095061.1,['MUN86_RS16190'],3726219,3727730,-1.0,1675800.0,False,True
473,NZ_CP094059.1,['MPG39_RS00450'],92888,94393,1.0,120418.0,True,True
474,NZ_CP094059.1,['MPG39_RS01750'],345415,346920,1.0,372945.0,True,True
475,NZ_CP094062.1,['MPG12_RS00435'],93273,94778,1.0,92287.0,False,True
476,NZ_CP094062.1,['MPG12_RS01940'],394758,396263,1.0,393772.0,False,True
477,NZ_CP094063.1,['MPG68_RS00445'],92983,94487,1.0,97339.0,True,True
478,NZ_CP094063.1,['MPG68_RS01745'],344380,345884,1.0,348736.0,True,True
479,NZ_CP094066.1,['MPG46_RS00460'],97331,98836,1.0,96553.0,False,True
480,NZ_CP094066.1,['MPG46_RS01780'],353696,355201,1.0,352918.0,False,True
481,NZ_CP094067.1,['MPG11_RS00465'],96786,98291,1.0,114921.0,True,True
482,NZ_CP094067.1,['MPG11_RS01780'],350993,352498,1.0,369128.0,True,True
483,NZ_CP094056.1,['MPG66_RS00445'],95464,96969,1.0,115294.0,True,True
484,NZ_CP094056.1,['MPG66_RS01760'],350802,352307,1.0,370632.0,True,True
485,NZ_CP094064.1,['MPG37_RS00465'],97210,98715,1.0,110902.0,True,True
486,NZ_CP094064.1,['MPG37_RS01775'],353211,354716,1.0,366903.0,True,True
487,NZ_CP094061.1,['MPG58_RS00450'],97763,99268,1.0,125501.0,True,True
488,NZ_CP094061.1,['MPG58_RS01730'],348702,350207,1.0,376440.0,True,True
489,NZ_CP094058.1,['MPG08_RS00440'],93286,94791,1.0,112447.0,True,True
490,NZ_CP094058.1,['MPG08_RS01740'],348171,349676,1.0,367332.0,True,True
491,NZ_CP094065.1,['MPF94_RS00460'],98674,100179,1.0,309633.0,True,True
492,NZ_CP094065.1,['MPF94_RS01765'],355942,357447,1.0,566901.0,True,True
493,NZ_CP094073.1,['MPG32_RS00440'],95298,96802,1.0,145226.0,True,True
494,NZ_CP094073.1,['MPG32_RS06220'],1305161,1306665,-1.0,217830.0,True,True
495,NZ_CP094079.1,['MPG05_RS00445'],93254,94758,1.0,115094.0,True,True
496,NZ_CP094079.1,['MPG05_RS01750'],349184,350683,1.0,371024.0,True,True
497,NZ_CP094071.1,['MPG62_RS00445'],95628,97133,1.0,105180.0,True,True
498,NZ_CP094071.1,['MPG62_RS01885'],385264,386769,1.0,394816.0,True,True
499,NZ_CP094070.1,['MPG33_RS00430'],95407,96911,1.0,94246.0,False,True
500,NZ_CP094070.1,['MPG33_RS06360'],1321528,1323032,-1.0,298963.0,False,True
501,NZ_CP094083.1,['MPG55_RS00490'],99077,100582,1.0,115800.0,True,True
502,NZ_CP094083.1,['MPG55_RS01810'],356166,357671,1.0,372889.0,True,True
503,NZ_CP094078.1,['MPF83_RS00450'],94967,96471,1.0,112526.0,True,True
504,NZ_CP094078.1,['MPF83_RS01760'],349708,351212,1.0,367267.0,True,True
505,NZ_CP094080.1,['MPG38_RS00445'],97215,98720,1.0,120903.0,True,True
506,NZ_CP094080.1,['MPG38_RS01900'],392402,393907,1.0,416090.0,True,True
507,NZ_CP094076.1,['MPG56_RS00450'],95397,96902,1.0,114928.0,True,True
508,NZ_CP094076.1,['MPG56_RS01765'],348294,349799,1.0,367825.0,True,True
509,NZ_CP094074.1,['MPG31_RS00445'],95425,96929,1.0,98860.0,True,True
510,NZ_CP094074.1,['MPG31_RS01725'],345468,346972,1.0,348903.0,True,True
511,NZ_CP094082.1,['MPG63_RS00465'],96524,98029,1.0,122684.0,True,True
512,NZ_CP094082.1,['MPG63_RS01930'],388866,390371,1.0,415026.0,True,True
513,NZ_CP094085.1,['MPG64_RS00520'],109634,111139,1.0,107749.0,False,True
514,NZ_CP094085.1,['MPG64_RS05835'],1235061,1236566,-1.0,363934.0,False,True
515,NZ_CP094092.1,['MPG82_RS00460'],98350,99854,1.0,111651.0,True,True
516,NZ_CP094092.1,['MPG82_RS01760'],352390,353894,1.0,365691.0,True,True
517,NZ_CP094087.1,['MPG15_RS00445'],97305,98810,1.0,102804.0,True,True
518,NZ_CP094087.1,['MPG15_RS01740'],351683,353188,1.0,357182.0,True,True
519,NZ_CP094093.1,['MPF97_RS00445'],95461,96966,1.0,97764.0,True,True
520,NZ_CP094093.1,['MPF97_RS01760'],349990,351495,1.0,352293.0,True,True
521,NZ_CP094094.1,['MPG19_RS00720'],157260,158765,1.0,142960.0,False,True
522,NZ_CP094094.1,['MPG19_RS06170'],1296750,1298255,-1.0,345930.0,False,True
523,NZ_CP094098.1,['MPG76_RS00440'],94953,96457,1.0,94884.0,False,True
524,NZ_CP094098.1,['MPG76_RS05810'],1236461,1237965,-1.0,335389.0,False,True
525,NZ_CP094090.1,['MPF90_RS00445'],95441,96945,1.0,113440.0,True,True
526,NZ_CP094090.1,['MPF90_RS01745'],346964,348468,1.0,364963.0,True,True
527,NZ_CP094095.1,['MPG47_RS00440'],97717,99222,1.0,120503.0,True,True
528,NZ_CP094095.1,['MPG47_RS01730'],353669,355174,1.0,376455.0,True,True
529,NZ_CP094091.1,['MPF86_RS00465'],98348,99853,1.0,111903.0,True,True
530,NZ_CP094091.1,['MPF86_RS01755'],349886,351391,1.0,363441.0,True,True
531,NZ_CP094088.1,['MPG40_RS00460'],98410,99914,1.0,126607.0,True,True
532,NZ_CP094088.1,['MPG40_RS01945'],393795,395299,1.0,421992.0,True,True
533,NZ_CP094105.1,['MPG65_RS00455'],97764,99268,1.0,115995.0,True,True
534,NZ_CP094105.1,['MPG65_RS01760'],353421,354925,1.0,371652.0,True,True
535,NZ_CP094111.1,['MPG22_RS00460'],96311,97816,1.0,124985.0,True,True
536,NZ_CP094111.1,['MPG22_RS01760'],350122,351627,1.0,378796.0,True,True
537,NZ_CP094099.1,['MPG36_RS00455'],97937,99441,1.0,131067.0,True,True
538,NZ_CP094099.1,['MPG36_RS01745'],349821,351325,1.0,382951.0,True,True
539,NZ_CP094110.1,['MPG24_RS00450'],95044,96549,1.0,101823.0,True,True
540,NZ_CP094110.1,['MPG24_RS01750'],349412,350917,1.0,356191.0,True,True
541,NZ_CP094102.1,['MPG14_RS00455'],97265,98769,1.0,164616.0,True,True
542,NZ_CP094102.1,['MPG14_RS05265'],1113096,1114600,-1.0,427514.0,True,True
543,NZ_CP094107.1,['MPG17_RS00460'],95550,97055,1.0,110802.0,True,True
544,NZ_CP094107.1,['MPG17_RS01755'],353488,354993,1.0,368740.0,True,True
545,NZ_CP094106.1,['MPF92_RS00525'],122706,124210,1.0,144160.0,True,True
546,NZ_CP094106.1,['MPF92_RS01815'],374355,375859,1.0,395809.0,True,True
547,NZ_CP094096.1,['MPG69_RS00455'],97591,99096,1.0,94563.0,False,True
548,NZ_CP094096.1,['MPG69_RS01735'],347600,349105,1.0,344572.0,False,True
549,NZ_CP094101.1,['MPF96_RS00445'],95273,96777,1.0,114322.0,True,True
550,NZ_CP094101.1,['MPF96_RS01755'],350314,351818,1.0,369363.0,True,True
551,NZ_CP094109.1,['MPG41_RS00445'],98283,99787,1.0,116892.0,True,True
552,NZ_CP094109.1,['MPG41_RS01745'],351596,353101,1.0,370205.0,True,True
553,NZ_CP094116.1,['MPG07_RS00440'],95481,96986,1.0,130167.0,True,True
554,NZ_CP094116.1,['MPG07_RS01760'],349123,350628,1.0,383809.0,True,True
555,NZ_CP094178.1,['MPF93_RS00460'],98451,99956,1.0,108694.0,True,True
556,NZ_CP094178.1,['MPF93_RS01800'],357013,358518,1.0,367256.0,True,True
557,NZ_CP094121.1,['MPG25_RS00440'],95025,96530,1.0,113928.0,True,True
558,NZ_CP094121.1,['MPG25_RS01760'],354420,355925,1.0,373323.0,True,True
559,NZ_CP094113.1,['MPG48_RS00460'],96311,97816,1.0,125896.0,True,True
560,NZ_CP094113.1,['MPG48_RS01760'],350114,351619,1.0,379699.0,True,True
561,NZ_CP094115.1,['MPG80_RS00435'],95477,96982,1.0,99499.0,True,True
562,NZ_CP094115.1,['MPG80_RS01745'],352097,353602,1.0,356119.0,True,True
563,NZ_CP094175.1,['MPG43_RS00465'],98499,100004,1.0,137300.0,True,True
564,NZ_CP094175.1,['MPG43_RS01740'],353551,355056,1.0,392352.0,True,True
565,NZ_CP094119.1,['MPG78_RS00440'],94333,95837,1.0,93361.0,False,True
566,NZ_CP094119.1,['MPG78_RS06375'],1326692,1328196,-1.0,288535.0,False,True
567,NZ_CP094177.1,['MPG60_RS00465'],98997,100501,1.0,111287.0,True,True
568,NZ_CP094177.1,['MPG60_RS01750'],349357,350861,1.0,361647.0,True,True
569,NZ_CP094120.1,['MPG74_RS00480'],100781,102285,1.0,141695.0,True,True
570,NZ_CP094120.1,['MPG74_RS01970'],392403,393907,1.0,433317.0,True,True
571,NZ_CP094117.1,['MPG34_RS00460'],97624,99129,1.0,112073.0,True,True
572,NZ_CP094117.1,['MPG34_RS01760'],350156,351661,1.0,364605.0,True,True
573,NZ_CP094131.1,['MPG30_RS00440'],93381,94886,1.0,106718.0,True,True
574,NZ_CP094131.1,['MPG30_RS01765'],352653,354158,1.0,365990.0,True,True
575,NZ_CP094126.1,['MPG06_RS00490'],103478,104983,1.0,121234.0,True,True
576,NZ_CP094126.1,['MPG06_RS01800'],363869,365374,1.0,381625.0,True,True
577,NZ_CP094133.1,['MPG21_RS00440'],95435,96940,1.0,128885.0,True,True
578,NZ_CP094133.1,['MPG21_RS01735'],344567,346072,1.0,378017.0,True,True
579,NZ_CP094129.1,['MPG85_RS00460'],98209,99714,1.0,102573.0,True,True
580,NZ_CP094129.1,['MPG85_RS01765'],350394,351899,1.0,354758.0,True,True
581,NZ_CP094128.1,['MPG79_RS00465'],101154,102658,1.0,120979.0,True,True
582,NZ_CP094128.1,['MPG79_RS01775'],354639,356143,1.0,374464.0,True,True
583,NZ_CP094132.1,['MPG57_RS00460'],98923,100427,1.0,114644.0,True,True
584,NZ_CP094132.1,['MPG57_RS01760'],350649,352153,1.0,366370.0,True,True
585,NZ_CP094130.1,['MPF99_RS01535'],324593,326097,-1.0,418364.0,False,True
586,NZ_CP094130.1,['MPF99_RS03050'],628300,629804,-1.0,114657.0,False,True
587,NZ_CP094124.1,['MPG01_RS00445'],97546,99050,1.0,107353.0,True,True
588,NZ_CP094124.1,['MPG01_RS01755'],351774,353278,1.0,361581.0,True,True
589,NZ_CP094134.1,['MPG50_RS00470'],98984,100489,1.0,112212.0,True,True
590,NZ_CP094134.1,['MPG50_RS01740'],349105,350610,1.0,362333.0,True,True
591,NZ_CP094122.1,['MPG73_RS00480'],98637,100142,1.0,130592.0,True,True
592,NZ_CP094122.1,['MPG73_RS01800'],351885,353390,1.0,383840.0,True,True
593,NZ_CP094142.1,['MPG02_RS00435'],91932,93436,1.0,109200.0,True,True
594,NZ_CP094142.1,['MPG02_RS01735'],345358,346862,1.0,362626.0,True,True
595,NZ_CP094139.1,['MPG53_RS00465'],96464,97969,1.0,116497.0,True,True
596,NZ_CP094139.1,['MPG53_RS01755'],347482,348987,1.0,367515.0,True,True
597,NZ_CP094144.1,['MPG75_RS00475'],98813,100317,1.0,132008.0,True,True
598,NZ_CP094144.1,['MPG75_RS01780'],349954,351458,1.0,383149.0,True,True
599,NZ_CP094138.1,['MPG35_RS00440'],95342,96846,1.0,113590.0,True,True
600,NZ_CP094138.1,['MPG35_RS01730'],348148,349652,1.0,366396.0,True,True
601,NZ_CP094145.1,['MPG51_RS00455'],96066,97570,1.0,135192.0,True,True
602,NZ_CP094145.1,['MPG51_RS01740'],348642,350146,1.0,387768.0,True,True
603,NZ_CP094140.1,['MPG83_RS00425'],92823,94328,1.0,109994.0,True,True
604,NZ_CP094140.1,['MPG83_RS01735'],345636,347141,1.0,362807.0,True,True
605,NZ_CP094136.1,['MPF95_RS00465'],99046,100551,1.0,128124.0,True,True
